DayofMonth,DayOfWeek,DepTime,CRSDepTime,UniqueCarrier,FlightNum,TailNum,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,ArrDelay
3,4,726,720,WN,3319,N206WN,6,ISP,PBI,1052,4,8,-22
7,1,1801,1800,WN,1682,N270WN,1,GEG,LAS,806,6,10,-22
7,1,613,615,WN,3147,N469WN,-2,LAS,SLC,368,3,15,-6
8,2,1008,1010,WN,3604,N227WN,-2,ORF,BWI,159,3,7,-6
6,7,837,840,WN,1245,N418WN,-3,CMH,STL,410,8,9,-2
8,2,1531,1525,WN,957,N389SW,6,PDX,GEG,279,3,6,1
5,6,939,930,WN,1006,N645SW,9,RNO,PHX,601,7,9,5
7,1,743,735,WN,1402,N662SW,8,TPA,RDU,587,4,11,8
5,6,1059,1045,WN,149,N603SW,14,DAL,ABQ,580,3,13,9
5,6,1716,1645,WN,767,N444WN,31,LAS,MHT,2356,3,10,12
7,1,824,810,WN,337,N268WN,14,LAX,SMF,373,5,6,14
5,6,1215,1200,WN,2546,N674AA,15,BUR,SJC,296,4,7,15
3,4,705,700,WN,932,N392SW,5,TPA,IAD,810,4,9,16
8,2,2021,2010,WN,3428,N483WN,11,BNA,MDW,395,7,11,22
6,7,1724,1645,WN,2720,N323SW,39,SMF,PDX,479,3,9,37
3,4,1944,1830,WN,1257,N507SW,74,OKC,HOU,419,2,7,63
6,7,2246,2055,WN,815,N432WN,111,LAS,BUR,223,2,13,118
8,2,1534,1535,WN,572,N758SW,-1,BWI,SAT,1407,4,11,-22
8,2,1422,1420,WN,3151,N376SW,2,BWI,MCO,787,6,12,-12
3,4,2115,2115,WN,940,N493WN,0,MCO,PVD,1073,3,12,-9
5,6,926,925,WN,449,N512SW,1,MDW,MCI,405,4,9,-7
6,7,712,715,WN,19,N661SW,-3,MDW,MCI,405,5,8,-7
7,1,1303,1305,WN,2361,N387SW,-2,MDW,STL,251,4,9,-6
4,5,931,925,WN,449,N513SW,6,MDW,MCI,405,4,9,0
7,1,800,800,WN,609,N630WN,0,HOU,SAT,192,3,8,1
7,1,1506,1500,WN,1320,N282WN,6,MCO,ORF,655,4,7,2
7,1,2026,2015,WN,549,N399WN,11,ORF,BWI,159,3,7,7
8,2,1556,1540,WN,223,N486WN,16,HOU,LAS,1235,6,8,9
3,4,2118,2105,WN,83,N771SA,13,OAK,SNA,371,4,12,9
8,2,1344,1335,WN,3144,N222WN,9,LAX,LAS,236,5,17,11
3,4,1605,1520,WN,1338,N237WN,45,PHL,PBI,951,6,13,12
6,7,1256,1235,WN,316,N712SW,21,SAN,PHX,304,6,11,14
6,7,1855,1845,WN,410,N605SW,10,PHX,SLC,507,15,13,15
3,4,2003,1905,WN,1004,N676SW,58,LAS,MCI,1140,5,8,36
8,2,918,830,WN,3150,N230WN,48,MCO,ALB,1073,2,10,40
3,4,1801,1710,WN,1276,N265WN,51,RNO,SJC,188,5,8,50
4,5,1703,1610,WN,2812,N345SA,53,PHX,LAX,370,6,20,74
8,2,1539,1540,WN,79,N488WN,-1,MDW,PHL,668,5,6,-31
8,2,1752,1755,WN,1507,N371SW,-3,MCO,BWI,787,2,7,-20
4,5,1643,1635,WN,1033,N708SA,8,MHT,PHX,2279,6,9,-15
6,7,2010,2000,WN,2034,N345SA,10,BWI,HOU,1246,4,14,-14
7,1,918,920,WN,3138,N609SW,-2,TPA,FLL,197,2,8,-10
7,1,1053,1050,WN,3920,N408WN,3,LAS,IND,1591,9,17,-9
4,5,1559,1600,WN,39,N513SW,-1,DAL,HOU,239,2,9,-8
4,5,1738,1730,WN,2808,N342SW,8,SDF,MCO,718,8,7,-8
4,5,633,635,WN,1218,N727SW,-2,ABQ,DEN,349,6,8,-5
5,6,958,955,WN,2562,N685SW,3,MDW,DTW,229,3,8,-4
4,5,1432,1430,WN,1430,N512SW,2,DAL,TUL,237,3,9,-3
4,5,1841,1840,WN,1950,N235WN,1,MSY,HOU,303,3,11,-3
3,4,2054,2035,WN,3669,N615SW,19,PHX,DEN,602,6,6,2
7,1,811,800,WN,971,N449WN,11,HOU,LAX,1390,8,9,8
8,2,1219,1210,WN,640,N676SW,9,BNA,JAX,484,4,8,8
3,4,1310,1245,WN,1842,N723SW,25,MDW,PHX,1444,5,11,15
4,5,1515,1515,WN,1413,N740SW,0,PHX,SNA,338,19,11,18
6,7,1642,1610,WN,2374,N378SW,32,ABQ,MAF,332,3,13,36
5,6,1556,1520,WN,913,N310SW,36,STL,DTW,440,9,10,42
3,4,1921,1920,WN,41,N240WN,1,MSY,BHM,321,2,8,-18
8,2,2057,2100,WN,2210,N346SW,-3,BWI,TPA,842,3,10,-17
8,2,1142,1145,WN,903,N754SW,-3,BWI,BUF,281,3,8,-14
7,1,1632,1630,WN,426,N664WN,2,MCO,MSY,550,3,8,-13
5,6,820,820,WN,854,N468WN,0,ORF,MDW,704,4,9,-11
3,4,1435,1440,WN,1745,N753SW,-5,SNA,PHX,338,6,10,-10
7,1,1028,1030,WN,18,N231WN,-2,HOU,DAL,239,4,6,-8
7,1,619,620,WN,467,N653SW,-1,RSW,MCO,133,6,8,-7
5,6,651,650,WN,612,N289CT,1,BOI,OAK,511,5,7,-7
3,4,644,645,WN,2291,N431WN,-1,PHX,LAX,370,6,10,-6
6,7,1517,1500,WN,107,N314SW,17,PIT,TPA,873,6,8,-5
8,2,1013,1010,WN,2549,N674AA,3,SLC,LAX,590,6,13,-4
6,7,659,700,WN,126,N315SW,-1,LAS,OAK,407,9,10,-2
8,2,1546,1545,WN,2360,N662SW,1,RNO,PDX,444,4,11,-1
4,5,1513,1510,WN,2126,N446WN,3,BWI,MHT,377,3,12,4
6,7,1707,1655,WN,3168,N635SW,12,DAL,LIT,296,4,8,6
3,4,1251,1235,WN,700,N678AA,16,LIT,DAL,296,3,6,8
6,7,2042,2025,WN,1579,N484WN,17,MCI,PHX,1044,5,10,21
7,1,1946,1945,WN,1169,N621SW,1,RSW,MDW,1105,5,9,26
4,5,1004,915,WN,2474,N437WN,49,SJC,PHX,621,4,15,42
4,5,1243,1035,WN,574,N286WN,128,LAS,TUL,1076,3,12,119
9,3,1839,1840,WN,1320,N422WN,-1,BWI,SAN,2295,3,8,-24
7,1,1835,1835,WN,2208,N386SW,0,LAX,MCI,1363,5,7,-19
5,6,1836,1840,WN,939,N635SW,-4,AUS,DAL,189,4,6,-12
8,2,646,645,WN,3062,N900WN,1,MCI,BWI,967,5,6,-12
3,4,853,850,WN,224,N279WN,3,LAX,MDW,1750,6,7,-9
5,6,905,910,WN,926,N736SA,-5,ELP,LAS,584,5,10,-8
8,2,1824,1825,WN,312,N348SW,-1,PHL,RDU,336,4,29,-7
8,2,1758,1755,WN,3920,N205WN,3,IND,BWI,515,3,7,-6
8,2,1538,1535,WN,538,N305SW,3,LAS,BOI,520,4,10,-3
7,1,622,625,WN,1586,N327SW,-3,MDW,STL,251,4,8,0
9,3,1533,1530,WN,37,N525SW,3,DAL,HOU,239,3,9,0
4,5,2029,2030,WN,58,N379SW,-1,HOU,DAL,239,3,8,0
8,2,1305,1300,WN,584,N628SW,5,SLC,LAS,368,6,8,0
5,6,1521,1515,WN,32,N340LV,6,DAL,LBB,293,2,9,3
4,5,825,825,WN,136,N362SW,0,LAS,BUR,223,2,13,6
4,5,1035,1025,WN,3569,N276WN,10,BWI,ALB,288,5,10,8
4,5,1114,1050,WN,335,N219WN,24,LAS,MDW,1521,13,6,8
9,3,1820,1820,WN,3949,N395SW,0,DTW,BWI,408,3,20,8
6,7,2124,2110,WN,1973,N635SW,14,MDW,BNA,395,4,9,12
5,6,1411,1355,WN,2096,N654SW,16,HOU,BNA,670,5,6,16
4,5,1151,1130,WN,3311,N308SA,21,TPA,ISP,1034,4,7,22
3,4,1805,1735,WN,725,N259WN,30,STL,LAS,1372,3,11,25
7,1,1631,1600,WN,1671,N302SW,31,OAK,LAX,337,8,9,27
3,4,1426,1400,WN,1107,N708SA,26,OAK,LAX,337,19,9,30
4,5,1834,1730,WN,2174,N673AA,64,HOU,MDW,937,5,8,51
4,5,1344,1230,WN,3776,N265WN,74,SNA,OAK,371,5,7,66
5,6,656,700,WN,449,N512SW,-4,JAN,MDW,666,2,7,-23
6,7,1328,1325,WN,3831,N391SW,3,TUS,MDW,1440,2,8,-18
4,5,2033,2040,WN,65,N242WN,-7,BUF,BWI,281,4,7,-17
4,5,826,830,WN,7,N248WN,-4,DAL,HOU,239,3,7,-10
3,4,600,600,WN,277,N619SW,0,LAX,PHX,370,4,10,-10
9,3,1905,1905,WN,1156,N350SW,0,DAL,STL,546,2,9,-9
6,7,734,735,WN,113,N732SW,-1,ONT,LAS,197,4,8,-8
4,5,853,855,WN,3234,N723SW,-2,SLC,ABQ,493,5,14,-7
5,6,800,800,WN,971,N764SW,0,HOU,LAX,1390,7,8,-5
8,2,1753,1755,WN,3249,N786SW,-2,MDW,PIT,402,2,11,-5
6,7,1350,1350,WN,26,N262WN,0,DAL,MCI,461,3,11,-5
7,1,1717,1715,WN,3140,N231WN,2,SMF,SNA,404,4,7,-4
9,3,1741,1740,WN,160,N725SW,1,AUS,LBB,341,3,11,-3
7,1,1405,1345,WN,3063,N551WN,20,SJC,MDW,1838,4,6,-2
6,7,1216,1145,WN,1481,N292WN,31,PHX,SEA,1107,6,7,1
3,4,642,630,WN,1502,N656SW,12,OAK,DEN,957,7,14,2
8,2,924,925,WN,472,N603SW,-1,STL,MCI,237,5,5,2
6,7,851,845,WN,407,N601WN,6,MDW,MCI,405,4,9,3
6,7,1736,1735,WN,3428,N762SW,1,FLL,JAX,318,6,26,8
3,4,1358,1325,WN,458,N203WN,33,PIT,PHX,1813,8,7,9
4,5,920,905,WN,23,N653SW,15,ELP,DAL,562,3,7,13
6,7,1909,1850,WN,1745,N745SW,19,ELP,LBB,295,3,10,19
4,5,1857,1840,WN,3332,N385SW,17,MCO,ISP,972,4,9,20
9,3,702,630,WN,1746,N684WN,32,CLE,MDW,307,5,8,24
3,4,2135,2045,WN,3673,N729SW,50,SAN,SMF,480,5,15,46
4,5,1206,1120,WN,3232,N407WN,46,SMF,LAS,397,8,8,47
5,6,1940,1910,WN,3839,N213WN,30,SAN,SFO,447,8,10,55
4,5,1440,1335,WN,1050,N296WN,65,SMF,LAS,397,6,7,64
5,6,741,735,WN,1581,N502SW,6,LIT,PHX,1136,3,7,-14
4,5,1104,1105,WN,1837,N444WN,-1,ISP,MDW,765,6,9,-13
8,2,1245,1245,WN,1328,N656SW,0,ABQ,LAS,487,4,5,-11
8,2,1733,1735,WN,1423,N379SW,-2,MDW,OMA,423,3,7,-8
7,1,1401,1400,WN,700,N331SW,1,DAL,AUS,189,3,7,-5
8,2,1508,1510,WN,71,N612SW,-2,SMF,LAX,373,5,9,-5
7,1,844,845,WN,437,N772SW,-1,MDW,BDL,777,3,14,-4
5,6,731,730,WN,6,N638SW,1,HOU,DAL,239,4,6,-1
5,6,1002,955,WN,555,N513SW,7,MDW,OMA,423,3,11,-1
5,6,942,935,WN,778,N392SW,7,LAS,ABQ,487,6,13,0
9,3,748,750,WN,1653,N787SA,-2,LAS,LAX,236,9,19,1
4,5,753,745,WN,319,N262WN,8,CMH,MDW,284,6,10,4
8,2,2007,2005,WN,2367,N629SW,2,LAS,LAX,236,4,22,5
8,2,1037,1040,WN,352,N284WN,-3,SNA,SJC,342,13,6,10
7,1,1406,1345,WN,3659,N345SA,21,GEG,PDX,279,3,8,16
6,7,1112,1110,WN,3423,N751SW,2,LAS,SAN,258,2,17,16
6,7,1844,1825,WN,1830,N344SW,19,RSW,BWI,919,5,10,21
6,7,2155,2125,WN,1685,N625SW,30,TPA,FLL,197,4,9,25
5,6,1205,1135,WN,3237,N422WN,30,ALB,LAS,2237,4,7,27
6,7,1308,1225,WN,130,N658SW,43,DEN,SLC,391,3,8,42
5,6,1725,1635,WN,330,N299WN,50,ELP,AUS,528,5,6,44
9,3,1201,1205,WN,3656,N405WN,-4,ALB,MCO,1073,7,8,-14
7,1,656,700,WN,306,N343SW,-4,CMH,MCO,802,8,7,-13
8,2,1230,1235,WN,2974,N225WN,-5,MDW,PVD,842,5,12,-9
9,3,1538,1540,WN,549,N798SW,-2,FLL,TPA,197,4,10,-8
5,6,1026,1025,WN,197,N631SW,1,DEN,BNA,1013,7,8,-6
9,3,2119,2120,WN,78,N460WN,-1,HOU,MSY,303,3,6,-5
8,2,831,830,WN,769,N320SW,1,SLC,PHX,507,5,18,-3
4,5,941,935,WN,562,N743SW,6,MCO,MDW,989,4,15,-2
6,7,1244,1245,WN,776,N720WN,-1,LAX,SFO,337,3,10,0
8,2,1507,1505,WN,2103,N419WN,2,CMH,BWI,336,4,10,1
7,1,1529,1520,WN,78,N711HK,9,OAK,HOU,1642,4,11,2
3,4,905,850,WN,3222,N309SW,15,LAS,AUS,1090,4,10,4
5,6,927,925,WN,104,N277WN,2,PHX,LAS,256,6,12,5
5,6,1752,1735,WN,2523,N630WN,17,HOU,MDW,937,5,6,7
7,1,1915,1905,WN,1156,N338SW,10,DAL,STL,546,3,12,14
6,7,1748,1720,WN,1745,N745SW,28,PHX,ELP,347,5,7,21
3,4,1620,1550,WN,1667,N243WN,30,MDW,ISP,765,5,9,24
6,7,1830,1815,WN,2437,N202WN,15,BNA,LAX,1797,25,9,25
6,7,1850,1820,WN,1747,N636WN,30,SEA,SLC,689,3,11,27
8,2,1805,1740,WN,3320,N685SW,25,BWI,BDL,283,3,12,28
6,7,1806,1740,WN,2186,N661SW,26,LAS,SAN,258,4,14,30
3,4,1904,1830,WN,1026,N224WN,34,LAX,OAK,337,6,5,34
4,5,1254,1225,WN,130,N320SW,29,DEN,SLC,391,4,13,42
3,4,1555,1500,WN,877,N362SW,55,PHX,SMF,647,3,7,48
6,7,2130,1955,WN,1678,N239WN,95,BWI,ISP,220,4,9,92
9,3,1759,1805,WN,1063,N424WN,-6,DEN,OAK,957,7,13,-29
7,1,1944,1945,WN,452,N654SW,-1,BDL,MCO,1050,6,7,-22
8,2,1539,1540,WN,3402,N260WN,-1,SEA,OAK,671,3,17,-17
4,5,1534,1535,WN,563,N425LV,-1,PHL,RDU,336,5,11,-17
4,5,1632,1630,WN,426,N321SW,2,MCO,MSY,550,2,10,-16
8,2,830,830,WN,922,N329SW,0,BWI,ALB,288,2,10,-6
5,6,1659,1650,WN,2899,N334SW,9,LAX,SLC,590,6,8,-6
8,2,1431,1425,WN,1852,N770SA,6,MDW,DEN,895,7,8,-5
5,6,1223,1220,WN,1317,N483WN,3,MCO,IAD,758,5,12,-4
7,1,2027,2030,WN,1507,N641SW,-3,BWI,BDL,283,3,13,-3
3,4,1933,1925,WN,393,N417WN,8,PVD,MDW,842,18,7,-2
6,7,2138,2125,WN,2786,N428WN,13,MDW,BWI,611,4,11,2
4,5,735,735,WN,2969,N360SW,0,SAT,ELP,496,2,13,3
7,1,1735,1720,WN,1745,N225WN,15,PHX,ELP,347,2,7,3
8,2,1357,1400,WN,3399,N608SW,-3,FLL,TPA,197,20,11,6
3,4,1428,1430,WN,975,N380SW,-2,MCO,PVD,1073,6,9,13
4,5,1529,1525,WN,28,N380SW,4,ELP,PHX,347,4,23,22
6,7,1616,1555,WN,3853,N496WN,21,SNA,OAK,371,5,6,22
6,7,1643,1620,WN,372,N312SW,23,SAN,SMF,480,4,8,25
3,4,1121,1055,WN,957,N344SW,26,PHX,BUR,369,3,17,26
9,3,2107,2040,WN,505,N742SW,27,BWI,PVD,328,5,9,26
5,6,1503,1415,WN,237,N782SA,48,OAK,SEA,671,5,11,35
4,5,2120,1820,WN,1924,N478WN,180,LAS,IND,1591,9,15,172
7,1,1200,1200,WN,2436,N365SW,0,BWI,HOU,1246,15,8,-25
9,3,1023,1025,WN,1570,N388SW,-2,FLL,BWI,925,4,8,-19
6,7,1211,1200,WN,2436,N769SW,11,BWI,HOU,1246,4,9,-18
8,2,839,845,WN,3049,N351SW,-6,TPA,BWI,842,3,8,-15
7,1,614,615,WN,2637,N451WN,-1,PHL,PIT,267,7,12,-11
9,3,2032,2035,WN,1143,N757LV,-3,CMH,MDW,284,5,5,-11
7,1,1812,1815,WN,1852,N743SW,-3,SLC,PDX,630,4,8,-10
9,3,652,655,WN,3230,N507SW,-3,HOU,PHX,1020,6,13,-7
4,5,803,805,WN,2530,N364SW,-2,AUS,DAL,189,3,7,-7
7,1,2054,2055,WN,579,N445WN,-1,SJC,BUR,296,2,8,-6
9,3,949,950,WN,195,N263WN,-1,HOU,ELP,677,4,12,-6
4,5,620,620,WN,2613,N618WN,0,ABQ,PHX,328,4,10,-1
3,4,1117,1050,WN,1636,N321SW,27,LAS,GEG,806,3,9,0
4,5,636,635,WN,3245,N385SW,1,SLC,OAK,588,4,9,0
4,5,800,740,WN,2178,N713SW,20,BUF,TPA,1054,4,7,1
4,5,1650,1650,WN,1679,N206WN,0,SAT,PHX,843,5,18,1
4,5,1642,1640,WN,141,N685SW,2,LBB,DAL,293,4,11,6
5,6,2122,2110,WN,2331,N613SW,12,TPA,PBI,174,5,7,9
6,7,1339,1325,WN,201,N294WN,14,RDU,PHL,336,4,7,10
6,7,2129,2105,WN,85,N364SW,24,RDU,BWI,255,5,6,23
4,5,2052,2030,WN,1075,N374SW,22,ONT,OAK,361,6,8,24
6,7,1027,955,WN,1022,N689SW,32,OAK,SAN,446,3,13,27
6,7,1753,1725,WN,644,N437WN,28,ABQ,TUS,321,6,16,44
8,2,1921,1910,WN,3839,N219WN,11,SAN,SFO,447,5,16,49
8,2,1117,1020,WN,2719,N449WN,57,LAS,RNO,345,4,35,72
5,6,1153,1040,WN,316,N369SW,73,SFO,SAN,447,4,64,120
7,1,1533,1540,WN,79,N248WN,-7,MDW,PHL,668,4,9,-35
8,2,1647,1650,WN,2213,N450WN,-3,MHT,MCO,1142,4,11,-21
7,1,820,825,WN,723,N683SW,-5,PVD,PHL,238,5,11,-16
3,4,1820,1825,WN,549,N363SW,-5,JAX,ORF,543,3,8,-9
7,1,657,700,WN,3833,N408WN,-3,BWI,PIT,210,7,9,-9
5,6,1900,1905,WN,270,N788SA,-5,ONT,LAS,197,4,14,-5
7,1,2037,2040,WN,1682,N270WN,-3,LAS,PHX,256,5,11,-5
8,2,637,630,WN,1502,N623SW,7,OAK,DEN,957,6,9,-5
7,1,827,830,WN,1037,N775SW,-3,ELP,LAS,584,10,7,-3
9,3,626,630,WN,876,N473WN,-4,BWI,SDF,495,6,11,-3
5,6,1256,1255,WN,2715,N672SW,1,MCO,BHM,478,2,15,-2
5,6,842,840,WN,891,N206WN,2,LAS,RNO,345,5,10,1
5,6,809,805,WN,355,N222WN,4,BUR,OAK,325,4,8,3
8,2,2015,1955,WN,412,N204WN,20,SJC,ONT,333,3,8,9
3,4,1338,1320,WN,2377,N229WN,18,PDX,BOI,344,3,6,11
6,7,1245,1245,WN,1842,N715SW,0,MDW,PHX,1444,6,17,13
7,1,1642,1645,WN,714,N708SA,-3,MSY,MDW,825,6,10,25
3,4,1927,1855,WN,520,N283WN,32,RNO,LAX,390,9,9,29
3,4,2137,2040,WN,2273,N286WN,57,LAS,RNO,345,4,14,56
6,7,1904,1745,WN,1255,N470WN,79,OAK,SAN,446,4,9,65
7,1,2144,1845,WN,422,N201LV,179,MDW,TUS,1440,3,12,178
7,1,936,940,WN,1933,N755SA,-4,MHT,MCO,1142,8,12,-30
3,4,1052,1050,WN,335,N712SW,2,LAS,MDW,1521,6,10,-17
5,6,637,640,WN,2469,N654SW,-3,SDF,TPA,727,3,7,-17
8,2,802,805,WN,2697,N708SA,-3,BWI,MCO,787,6,12,-15
9,3,1500,1505,WN,2103,N207WN,-5,CMH,BWI,336,3,6,-14
9,3,621,620,WN,1396,N388SW,1,BWI,JAX,663,6,9,-13
8,2,2031,2035,WN,2292,N652SW,-4,TPA,BWI,842,3,8,-13
6,7,948,950,WN,974,N266WN,-2,STL,BWI,737,4,9,-11
8,2,1155,1200,WN,2385,N378SW,-5,SMF,ONT,389,4,7,-11
4,5,1230,1230,WN,71,N682SW,0,BOI,PDX,344,3,6,-9
3,4,635,635,WN,3778,N730SW,0,PBI,TPA,174,4,9,-3
9,3,1903,1855,WN,45,N688SW,8,HOU,TPA,781,3,10,-2
4,5,1255,1250,WN,176,N207WN,5,TPA,BNA,612,6,8,0
5,6,704,700,WN,3655,N792SW,4,BDL,LAS,2298,4,10,1
6,7,1410,1410,WN,1489,N617SW,0,MDW,CLE,307,6,12,6
8,2,1533,1455,WN,3237,N230WN,38,LAS,BUR,223,2,11,31
8,2,2231,2145,WN,1107,N294WN,46,BNA,BWI,588,3,8,38
5,6,1829,1740,WN,2873,N749SW,49,LAS,SAN,258,7,10,55
7,1,2124,2000,WN,421,N290WN,84,MDW,SEA,1733,4,7,57
6,7,1717,1600,WN,1168,N470WN,77,LAX,OAK,337,3,7,77
6,7,1944,1810,WN,908,N610WN,94,SMF,LAS,397,5,8,94
8,2,1500,1500,WN,107,N390SW,0,PIT,TPA,873,4,7,-18
8,2,1906,1910,WN,1426,N607SW,-4,OAK,DEN,957,7,11,-18
6,7,705,705,WN,1025,N654SW,0,PHX,STL,1262,3,10,-15
4,5,744,745,WN,928,N406WN,-1,MCO,STL,880,4,12,-11
9,3,1508,1505,WN,54,N634SW,3,BWI,JAX,663,4,9,-11
8,2,2117,2115,WN,56,N504SW,2,DAL,LIT,296,2,6,-8
7,1,1049,1045,WN,419,N295WN,4,SJC,LAS,386,4,7,-8
7,1,859,900,WN,425,N690SW,-1,MCI,OAK,1489,5,10,-6
3,4,853,845,WN,1844,N313SW,8,LAX,RNO,390,5,6,-5
9,3,2047,2045,WN,3657,N268WN,2,BWI,ALB,288,3,11,-2
3,4,1308,1300,WN,1161,N705SW,8,PVD,BWI,328,3,7,-1
7,1,717,715,WN,2639,N742SW,2,PHX,LAX,370,7,6,1
7,1,1010,1005,WN,732,N746SW,5,SJC,BUR,296,4,9,1
4,5,1150,1155,WN,3328,N688SW,-5,TPA,DEN,1506,14,23,2
7,1,1103,1050,WN,3502,N333SW,13,SAN,OAK,446,6,7,9
6,7,1645,1635,WN,461,N650SW,10,PHL,PIT,267,5,11,9
9,3,757,745,WN,2355,N737JW,12,BWI,PVD,328,5,12,18
6,7,1322,1235,WN,12,N470WN,47,LAS,SJC,386,5,16,52
5,6,1221,1145,WN,693,N758SW,36,LAS,MDW,1521,6,41,55
8,2,1628,1630,WN,1305,N234WN,-2,RSW,MCO,133,6,8,-8
8,2,1729,1730,WN,1062,N374SW,-1,PVD,BWI,328,3,9,-8
7,1,1522,1520,WN,1132,N327SW,2,BUR,OAK,325,9,7,-4
8,2,2055,2055,WN,2871,N708SA,0,BUR,SJC,296,4,6,-2
5,6,1023,1025,WN,3754,N294WN,-2,RSW,MCO,133,10,10,0
4,5,1403,1355,WN,3489,N379SW,8,BWI,BUF,281,2,8,3
3,4,1044,1040,WN,3590,N633SW,4,OAK,SAN,446,3,16,4
4,5,902,850,WN,3229,N250WN,12,TPA,MHT,1204,5,11,6
7,1,903,855,WN,3,N330SW,8,HOU,MCO,848,6,9,6
8,2,1221,1225,WN,1024,N294WN,-4,BUR,OAK,325,4,14,9
4,5,1114,1045,WN,963,N327SW,29,LAX,SLC,590,2,14,25
8,2,709,630,WN,3138,N608SW,39,CMH,TPA,829,5,9,30
8,2,855,900,WN,48,N318SW,-5,BNA,BWI,588,3,10,-21
6,7,724,725,WN,741,N299WN,-1,AUS,MDW,972,3,11,-18
7,1,631,635,WN,2699,N243WN,-4,BNA,LAS,1588,3,7,-10
6,7,1919,1915,WN,48,N310SW,4,DAL,MCI,461,3,7,-7
4,5,1753,1755,WN,1507,N328SW,-2,MCO,BWI,787,2,9,-5
5,6,1840,1840,WN,3665,N525SW,0,OKC,HOU,419,4,7,-3
8,2,1300,1300,WN,1161,N226WN,0,PVD,BWI,328,4,7,-2
3,4,1652,1635,WN,1033,N757LV,17,MHT,PHX,2279,4,14,0
8,2,1252,1255,WN,1314,N429WN,-3,SAN,OAK,446,4,13,2
9,3,1834,1835,WN,55,N502SW,-1,AMA,DAL,324,5,10,3
8,2,715,715,WN,1016,N297WN,0,IND,MDW,162,6,11,5
7,1,1950,1945,WN,2007,N396SW,5,DAL,MAF,319,4,9,6
8,2,1702,1705,WN,687,N607SW,-3,SAN,OAK,446,4,14,6
3,4,1947,1935,WN,727,N399WN,12,MDW,MCI,405,4,14,10
7,1,1440,1425,WN,1609,N610WN,15,LAX,SJC,308,2,13,18
3,4,830,800,WN,689,N409WN,30,MDW,BNA,395,5,8,19
4,5,1155,1135,WN,2558,N705SW,20,PDX,SJC,569,5,8,31
9,3,1728,1650,WN,23,N375SW,38,JAX,PHL,742,5,8,39
4,5,1132,1100,WN,73,N679AA,32,SEA,SMF,605,24,11,65
6,7,1732,1555,WN,1262,N383SW,97,DEN,BNA,1013,4,12,89
8,2,635,635,WN,478,N738CB,0,PIT,MDW,402,3,10,-17
4,5,1155,1200,WN,1011,N763SW,-5,STL,LAS,1372,4,10,-14
9,3,855,900,WN,2897,N425LV,-5,BOI,PDX,344,3,8,-8
5,6,648,635,WN,3928,N273WN,13,ISP,TPA,1034,4,6,-7
7,1,858,850,WN,463,N636WN,8,RNO,SJC,188,2,8,-3
4,5,947,945,WN,427,N323SW,2,TPA,CMH,829,5,7,-2
8,2,2144,2140,WN,943,N658SW,4,SAN,PHX,304,4,9,-1
3,4,734,730,WN,631,N457WN,4,MDW,STL,251,3,13,6
8,2,2103,2045,WN,3685,N743SW,18,PHL,RDU,336,4,32,14
3,4,1708,1645,WN,1192,N274WN,23,MSY,HOU,303,3,9,20
5,6,1544,1515,WN,3046,N723SW,29,ALB,BWI,288,4,10,24
7,1,1133,1050,WN,2465,N482WN,43,LAS,SEA,866,3,10,43
5,6,2136,2030,WN,2032,N271WN,66,BNA,MCO,616,10,7,66
3,4,1305,1050,WN,680,N738CB,135,LAX,SFO,337,5,8,131
8,2,947,950,WN,3745,N469WN,-3,BWI,FLL,925,4,9,-26
9,3,804,810,WN,1137,N255WN,-6,BNA,AUS,756,6,9,-19
9,3,837,840,WN,831,N379SW,-3,CLE,STL,487,4,8,-14
4,5,835,835,WN,68,N467WN,0,BWI,CMH,336,3,7,-14
4,5,728,730,WN,2982,N241WN,-2,OAK,SAN,446,3,12,-10
9,3,1640,1640,WN,1947,N241WN,0,BWI,PVD,328,4,7,-10
7,1,2106,2110,WN,532,N450WN,-4,SAN,TUS,367,4,9,-10
9,3,1733,1735,WN,719,N276WN,-2,LAS,HOU,1235,3,26,-3
3,4,1049,1040,WN,2113,N350SW,9,LAS,SAT,1069,4,9,-1
9,3,1126,1125,WN,682,N749SW,1,BUR,OAK,325,4,10,1
9,3,1806,1805,WN,2100,N509SW,1,HOU,PHX,1020,8,9,3
8,2,947,945,WN,1049,N210WN,2,DEN,OAK,957,6,12,4
4,5,1715,1710,WN,1395,N290WN,5,SEA,SMF,605,7,11,6
9,3,649,645,WN,3661,N680AA,4,DAL,LIT,296,3,16,9
5,6,1220,1205,WN,217,N776WN,15,ONT,PHX,325,6,11,10
4,5,1609,1555,WN,1864,N354SW,14,TPA,MDW,997,7,12,15
4,5,1756,1715,WN,357,N690SW,41,PHX,OAK,646,6,10,35
7,1,2300,1835,WN,2804,N420WN,265,MDW,PDX,1751,5,8,248
4,5,939,935,WN,784,N747SA,4,PHL,LAS,2176,5,17,-20
7,1,840,840,WN,622,N779SW,0,SLC,PDX,630,2,10,-15
6,7,913,915,WN,453,N280WN,-2,PHX,SNA,338,4,6,-12
7,1,1158,1200,WN,3149,N781WN,-2,BDL,MDW,777,4,10,-5
8,2,1844,1845,WN,410,N333SW,-1,PHX,SLC,507,7,6,-5
7,1,854,855,WN,3602,N299WN,-1,ONT,SMF,389,4,6,-2
